meter_number,poc_number,branch,vending_category,location,first_transaction_month,last_transaction_month,is_violation,lifetime_total_units,lifetime_total_transactions,lifetime
14340420554,119080701761,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2019-09-30,2021-12-31,0,34.49870924235661,18.0,28.039569601018503
14340425199,119080901930,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2019-11-30,2022-03-31,0,62.37014418520988,28.0,28.992361239450503
14340425348,498158,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2020-09-30,2022-01-31,0,38.29784873726101,7.0,17.0331834329247
14340425504,119082705438,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2020-07-31,2022-02-28,0,36.39568200089463,12.0,19.957268116388427
14340425660,119080802118,RULINDO,Non Residential,AMAJYARUGURU_RULINDO_BUYOGA,2019-08-31,2020-01-31,0,26.2,12.0,6.0267972648309
14340425850,119080701664,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2019-08-31,2021-12-31,0,46.24849411608271,23.0,29.025216123534364
14340426015,119080701028,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2019-08-31,2022-02-28,0,41.79351526452825,15.0,30.963654284482228
14340468538,738026,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2020-02-29,2022-02-28,0,174.3636594497381,33.0,24.984065381219327
14340479071,119111803517,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2019-12-31,2022-03-31,0,91.71581844929082,19.0,27.973859832850778
14340480921,119102101836,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2020-08-31,2021-01-31,0,7.5,3.0,6.0267972648309
14340538736,848815,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2019-11-30,2022-02-28,0,14.240272896792387,2.0,27.973859832850778
14340539239,737359,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2019-08-31,2022-02-28,0,19.873378816132064,8.0,30.963654284482228
14340539338,119081404280,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2019-08-31,2022-02-28,0,79.4716516164899,21.0,30.963654284482228
14340540765,746488,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2020-07-31,2021-12-31,0,12.349354621178303,6.0,18.018829955440562
14340545772,865204,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2021-11-30,2022-03-31,0,112.87315892588822,18.0,4.975440974147313
14340550418,119080705678,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2019-08-31,2021-12-31,0,44.69870924235661,11.0,29.025216123534364
14340551010,119081402873,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2019-09-30,2022-02-28,0,61.23518042942326,28.0,29.978007761966364
14340551226,119080701737,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2019-09-30,2022-01-31,0,54.996109158716955,14.0,29.058071007618228
14340560318,120012904717,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2020-09-30,2021-12-31,0,53.774265139794885,15.0,16.014682026324977
14340570374,119101603031,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2019-11-30,2022-03-31,0,126.3671169437479,47.0,28.992361239450503
14340585174,737397,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2019-09-30,2022-03-31,0,151.07486433896293,104.0,30.99650916856609
14340593947,755182,RULINDO,Non Residential,AMAJYARUGURU_RULINDO_BUYOGA,2019-10-31,2022-02-28,0,51.5183359027351,46.0,28.95950635536664
14340597013,119080701011,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2019-10-31,2021-11-30,0,36.4,10.0,26.002566787819053
14340597088,119080700961,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2019-09-30,2021-12-31,0,12.798709242356606,8.0,28.039569601018503
14340597104,119080801642,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2020-05-31,2021-08-31,0,8.6,2.0,16.014682026324977
14340597427,119091201973,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2020-07-31,2022-03-31,0,27.873381910857542,10.0,20.975769522988152
14340597484,778778,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2020-05-31,2022-03-31,0,88.46944890371302,23.0,22.979917452103738
14340597500,119062702815,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2020-02-29,2022-03-31,0,22.847841000447318,11.0,26.002566787819053
14340597609,119062806343,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2019-11-30,2022-02-28,0,13.511258381836862,9.0,27.973859832850778
14340597658,119062806130,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2020-10-31,2022-01-31,0,9.373378816132064,4.0,16.014682026324977
14340597757,119080705910,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2019-09-30,2022-03-31,0,42.59611225344243,23.0,30.99650916856609
14340597781,742848,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2020-03-31,2022-02-28,0,66.45195966536025,44.0,23.965563974619602
14340597799,119062702882,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2019-08-31,2022-03-31,0,60.35185938380968,18.0,31.982155691081953
14340597807,119062701401,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2019-08-31,2022-01-31,0,25.84805457935848,11.0,30.04371753013409
14340602946,119101603201,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2019-12-31,2021-03-31,0,11.3,4.0,15.981827142241114
14340633214,400185,RULINDO,Non Residential,AMAJYARUGURU_RULINDO_BUYOGA,2019-12-31,2022-02-28,0,359.7282944688862,172.0,26.955358426251053
14340646596,119101803500,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2019-11-30,2021-08-31,0,24.7,7.0,22.027125813671738
14340646620,119101804108,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2019-11-30,2022-03-31,0,80.91883950130185,20.0,28.992361239450503
14340654160,119101803411,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2020-01-31,2021-08-31,0,13.499999999999998,8.0,19.990123000472288
14340654756,119101404665,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2019-10-31,2021-12-31,0,90.19870924235659,19.0,27.021068194418778
14340665026,498034,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2020-01-31,2022-03-31,0,229.52299161619447,48.0,26.955358426251053
14340689489,119080705880,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2019-08-31,2021-08-31,0,19.6,9.0,25.016920265303188
14340732479,497971,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2019-12-31,2020-03-31,0,11.0,5.0,3.9897944516314503
14340763920,119122008476,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2019-12-31,2021-12-31,0,25.67403193176746,8.0,25.016920265303188
14340764001,119122008344,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2020-01-31,2022-03-31,0,100.3355277398647,11.0,26.955358426251053
14340764043,119122008425,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2020-02-29,2022-02-28,0,88.59568200089463,22.0,24.984065381219327
14340765024,746252,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2020-02-29,2022-03-31,0,93.90208069953454,30.0,26.002566787819053
14340765644,119122008484,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2020-02-29,2022-03-31,0,383.97953898395576,177.0,26.002566787819053
14340766089,738028,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2020-06-30,2021-12-31,0,9.349354621178303,4.0,19.037331362040288
14340766261,120011502461,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2020-01-31,2022-03-31,0,167.2023759457045,53.0,26.955358426251053
14340769265,119122008417,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2020-01-31,2022-03-31,0,55.87057443775768,27.0,26.955358426251053
14340769430,119122008514,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2020-01-31,2022-03-31,0,22.122083416400457,7.0,26.955358426251053
14340769539,119122008352,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2020-11-30,2022-03-31,0,22.52143649021602,16.0,16.967473664756977
14340769588,119122008395,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2020-02-29,2022-01-31,0,51.55974940319409,14.0,24.064128626871188
14340769604,119122008336,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2020-04-30,2021-12-31,0,26.449354621178305,12.0,21.041479291155877
14340771931,119122008441,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2020-10-31,2022-01-31,0,21.64611380080517,6.0,16.014682026324977
14340772053,119122407575,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2020-02-29,2022-03-31,0,34.74784100044732,13.0,26.002566787819053
14340772624,119122407540,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2020-02-29,2022-03-31,0,52.99373503289036,35.0,26.002566787819053
14340775122,119122407567,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2020-03-31,2022-03-31,0,30.17057134303221,12.0,24.984065381219327
14340783142,119120303802,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2019-12-31,2022-03-31,0,183.03163999330712,69.0,27.973859832850778
14340783522,119122008451,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2020-04-30,2022-01-31,0,69.9493546211783,27.0,22.059980697755602
14340784819,119122407508,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2020-02-29,2022-02-28,0,41.97251831103647,26.0,24.984065381219327
14340784884,119122008506,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2020-03-31,2021-12-31,0,32.37109124547441,7.0,22.027125813671738
14340785287,119062703382,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2020-07-31,2022-03-31,0,66.54243963315875,14.0,20.975769522988152
14340785360,119122008387,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2020-01-31,2022-02-28,0,46.48323500878174,65.0,25.936857019651328
14340785428,120011501902,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2020-05-31,2022-03-31,0,241.28617621341186,52.0,22.979917452103738
14340789842,119122008468,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2020-01-31,2022-03-31,0,21.836040934518856,12.0,26.955358426251053
14340802611,119122008379,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2020-02-29,2022-01-31,0,19.248054579358477,7.0,24.064128626871188
14340803783,120092502878,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2021-08-31,2022-03-31,0,14.596112253442431,10.0,7.965235425778763
14340803833,119122008409,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2020-01-31,2022-02-28,0,82.69568200089464,31.0,25.936857019651328
14340832659,746166,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2020-03-31,2022-03-31,0,86.98682313959631,39.0,24.984065381219327
14340863258,119122008492,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2020-02-29,2022-03-31,0,65.60510175154555,15.0,26.002566787819053
14340865923,119122407524,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2020-05-31,2022-02-28,0,13.224027289679238,6.0,21.961416045504013
14340866236,119122407516,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2020-02-29,2022-01-31,0,37.909419750650926,16.0,24.064128626871188
14340879213,740406,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2020-02-29,2022-03-31,0,230.43023470939448,126.0,26.002566787819053
14340886846,119122407605,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2020-01-31,2022-03-31,0,182.91235243889378,45.0,26.955358426251053
14340887208,742862,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2020-02-29,2022-03-31,0,203.17208186903773,124.0,26.002566787819053
14354287410,497853,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2020-06-30,2022-02-28,0,70.12273343731037,32.0,20.975769522988152
14354302417,497817,RULINDO,Non Residential,AMAJYARUGURU_RULINDO_BUYOGA,2020-07-31,2022-03-31,0,120.93044454396882,60.0,20.975769522988152
14354318652,739343,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2020-06-30,2022-02-28,0,55.29416838016365,21.0,20.975769522988152
14354345663,756620,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2020-04-30,2022-02-28,0,125.94028837041976,27.0,22.979917452103738
14354346265,756435,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2020-07-31,2022-03-31,0,29.746757632264128,13.0,20.975769522988152
14354381148,119083006754,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2020-07-31,2022-03-31,0,154.35653707225836,56.0,20.975769522988152
14354391410,759759,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2020-07-31,2022-01-31,0,27.997192526900143,10.0,19.037331362040288
14354409782,498143,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2020-08-31,2022-02-28,0,27.772081869037716,6.0,18.938766709788702
14354434806,120011505010,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2020-07-31,2021-12-31,0,96.74935462117831,38.0,18.018829955440562
14354463029,740869,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2020-07-31,2022-03-31,0,40.79568200089464,10.0,20.975769522988152
14354470578,119102101828,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2020-08-31,2022-02-28,0,38.621219816579384,18.0,18.938766709788702
14354479520,757174,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2020-06-30,2022-02-28,0,37.683993366509974,22.0,20.975769522988152
14354480684,755187,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2020-07-31,2022-03-31,0,72.04495193683519,20.0,20.975769522988152
14354492283,746441,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2020-09-30,2021-12-31,0,16.799139494904402,8.0,16.014682026324977
14354496185,120030300551,RULINDO,Non Residential,AMAJYARUGURU_RULINDO_BUYOGA,2021-03-31,2021-03-31,0,37.3,1.0,1.0
14354580921,770742,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2020-07-31,2022-01-31,0,34.74762432681067,22.0,19.037331362040288
14354602329,915917,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2020-06-30,2021-05-31,0,3.0,2.0,12.006386168093801
14354603020,746384,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2020-08-31,2022-03-31,0,70.54546377989526,28.0,19.957268116388427
14354610959,120072002704,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2020-08-31,2022-03-31,0,91.92643299966875,37.0,19.957268116388427
14354618663,746418,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2020-09-30,2021-12-31,0,12.599139494904405,5.0,16.014682026324977
14354660673,120071700661,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2020-07-31,2022-02-28,0,38.348623009756125,12.0,19.957268116388427
14354665656,756414,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2020-09-30,2021-08-31,0,15.0,6.0,12.006386168093801
14366648112,741746,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2021-06-30,2022-03-31,0,15.222300090037093,11.0,10.002238238978213
14366648120,119111803762,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2021-05-31,2022-03-31,0,34.36906081702669,13.0,10.987884761494076
14366648146,498052,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2021-05-31,2022-02-28,0,51.617548743658446,9.0,9.969383354894351
14366648161,759798,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2021-06-30,2022-02-28,0,8.273378816132064,4.0,8.983736832378488
14366648187,741539,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2021-07-31,2022-02-28,0,15.697409200536782,6.0,7.965235425778763
14366653062,121053104152,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2021-09-30,2021-09-30,0,2.5,1.0,1.0
14366659150,121052703362,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2021-07-31,2022-03-31,0,58.482712529951144,23.0,8.983736832378488
14366659168,121052703273,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2021-06-30,2022-03-31,0,50.06473972319585,12.0,10.002238238978213
14366659192,121052703291,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2021-11-30,2021-11-30,0,4.748924368630506,1.0,1.0
14366690569,121061004541,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2021-07-31,2022-03-31,0,32.42955929377259,10.0,8.983736832378488
14366690585,121061004329,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2021-09-30,2022-03-31,0,9.309419750650921,3.0,6.979588903262901
14366691229,121052703321,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2021-09-30,2022-03-31,0,63.45264623097536,22.0,6.979588903262901
14366692706,121081901599,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2021-09-30,2022-03-31,0,14.970369589911332,8.0,6.979588903262901
14366692722,121081901602,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2021-10-31,2021-12-31,0,6.824247058041354,4.0,3.0041479291155877
14366716182,121052703281,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2021-09-30,2022-03-31,0,21.869060817026696,9.0,6.979588903262901
14366721414,120060303903,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2021-03-31,2022-03-31,0,32.61841234347953,11.0,12.992032690609664
14366721422,844801,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2021-03-31,2022-03-31,0,57.36906081702669,14.0,12.992032690609664
14366738558,121053104187,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2021-07-31,2022-03-31,0,18.606507035458222,7.0,8.983736832378488
14366738566,121053104365,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2021-06-30,2022-02-28,0,47.89136400178926,11.0,8.983736832378488
14366738582,121053104047,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2021-08-31,2022-03-31,0,8.31071669774527,6.0,7.965235425778763
14366744309,121042302629,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2021-06-30,2022-03-31,0,20.447759409935053,21.0,10.002238238978213
14366744325,121042302653,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2021-06-30,2022-03-31,0,17.571004690305482,8.0,10.002238238978213
14366744333,121042302564,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2021-10-31,2022-03-31,0,7.721433395490542,5.0,5.9610874966631755
14366750199,902102,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2021-05-31,2022-03-31,0,82.97276037938506,37.0,10.987884761494076
14366770908,121052103829,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2021-06-30,2022-01-31,0,13.32121981657938,5.0,8.06380007803035
14366780048,120122103892,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2021-12-31,2022-02-28,0,7.12230318476257,2.0,2.9384381609478636
14366801927,121081901629,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2022-02-28,2022-02-28,0,4.272081869037716,1.0,1.0
14366831783,121061004108,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2021-09-30,2022-03-31,0,19.093515264528257,4.0,6.979588903262901
14366832468,121061003799,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2021-06-30,2022-03-31,0,70.63595489768701,19.0,10.002238238978213
14366841485,121072703067,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2021-08-31,2022-03-31,0,48.59253800786094,14.0,7.965235425778763
14366844208,400181,RULINDO,Non Residential,AMAJYARUGURU_RULINDO_BUYOGA,2021-04-30,2022-03-31,0,816.515546463649,296.0,12.006386168093801
14366855923,121052103640,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2021-06-30,2022-03-31,0,22.270788016668845,9.0,10.002238238978213
14366856624,744337,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2021-12-31,2021-12-31,0,2.849354621178303,1.0,1.0
14366857135,864341,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2021-05-31,2022-03-31,0,12.484095513877335,5.0,10.987884761494076
14366864602,121081901351,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2021-08-31,2022-03-31,0,124.10516283918898,58.0,7.965235425778763
14366871938,121052103764,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2021-11-30,2022-02-28,0,16.995682000894632,6.0,3.9569395675475882
14366894971,500460,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2021-04-30,2022-03-31,0,131.43494049574332,34.0,12.006386168093801
14366894989,746329,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2021-04-30,2022-02-28,0,35.67230473212531,13.0,10.987884761494076
14366939321,746196,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2021-07-31,2021-12-31,0,6.349354621178303,4.0,6.0267972648309
14366939370,498514,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2021-05-31,2022-03-31,0,88.83121593021028,16.0,10.987884761494076
14366948033,121051700157,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2021-05-31,2021-11-30,0,5.5,3.0,7.012443787346763
14366948058,121051402301,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2021-07-31,2022-03-31,0,69.38487926631753,8.0,8.983736832378488
14366955244,121042302572,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2021-09-30,2022-03-31,0,51.09333326978001,21.0,6.979588903262901
14366995141,121053104446,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2021-11-30,2021-11-30,0,2.5,1.0,1.0
14367021871,121050700595,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2021-05-31,2022-02-28,0,42.45910247700966,13.0,9.969383354894351
14367035152,756348,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2021-05-31,2022-02-28,0,20.09611225344243,8.0,9.969383354894351
14367035160,783087,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2021-11-30,2022-03-31,0,3.8480545793584775,4.0,4.975440974147313
22160605832,740605,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2018-02-28,2022-01-31,0,203.14611380080527,40.0,48.08104889217438
22160605865,119120605231,RULINDO,Non Residential,AMAJYARUGURU_RULINDO_BUYOGA,2019-12-31,2019-12-31,0,1.1,1.0,1.0
22160605881,737408,RULINDO,Non Residential,AMAJYARUGURU_RULINDO_BUYOGA,2018-01-31,2022-02-28,0,86.45976197920014,29.0,49.92092240087065
22160605915,770716,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2018-03-31,2021-11-30,0,71.0,37.0,45.025544672375204
22160605949,801166,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2018-06-30,2022-01-31,0,61.147841000447315,26.0,44.0727530339432
22160605972,816440,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2018-06-30,2022-03-31,0,89.6201364483962,33.0,46.01119119489107
22160605980,759618,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2018-02-28,2022-03-31,0,119.56866882026384,66.0,50.01948705312224
22160611590,736690,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2018-01-31,2022-01-31,0,202.1956820008947,51.0,49.000985646522516
22160611616,771191,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2018-03-31,2022-02-28,0,30.047841000447317,15.0,47.98248423992279
22160611632,763561,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2018-02-28,2022-03-31,0,498.6818926112827,94.0,50.01948705312224
22160611640,746191,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2018-01-31,2022-01-31,0,198.38258808259735,76.0,49.000985646522516
22160611657,767568,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2018-02-28,2021-12-31,0,33.47446218431526,19.0,47.062547485574655
22160618322,757130,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2018-02-28,2022-03-31,0,494.2606440830177,262.0,50.01948705312224
22160618348,793877,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2018-04-30,2022-02-28,0,126.37553477430109,38.0,46.996837717406926
22160618355,755385,RULINDO,Non Residential,AMAJYARUGURU_RULINDO_BUYOGA,2018-02-28,2021-10-31,0,40.900000000000006,39.0,45.058399556459065
22160618363,940388,RULINDO,Non Residential,AMAJYARUGURU_RULINDO_BUYOGA,2019-04-30,2022-03-31,0,431.6269908346796,212.0,36.02330643339699
22160618389,793882,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2018-04-30,2022-03-31,0,548.0429389115825,309.0,48.01533912400665
22160619387,746502,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2018-01-31,2022-03-31,0,125.74546377989525,54.0,50.93942380747038
22160619403,746358,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2018-02-28,2022-01-31,0,71.67337881613206,29.0,48.08104889217438
22160625418,797367,GICUMBI,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2022-03-31,2022-03-31,0,2.373378816132064,1.0,1.0
22160625947,740874,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2018-01-31,2021-12-31,0,93.92424705804136,47.0,47.98248423992279
22160625962,788138,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2018-06-30,2022-01-31,0,53.04805457935848,22.0,44.0727530339432
22160625970,739210,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2018-02-28,2022-03-31,0,483.8396635064212,156.0,50.01948705312224
22160625988,739350,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2018-09-30,2022-02-28,0,214.69221831743388,45.0,41.97004045257603
22160631135,881106,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2018-12-31,2019-10-31,0,17.1,3.0,10.987884761494076
22160631598,793008,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2018-04-30,2021-04-30,0,34.400000000000006,15.0,37.008952955912854
22160631614,756329,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2018-02-28,2022-03-31,0,344.95825808244973,70.0,50.01948705312224
22160631630,757259,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2018-03-31,2022-03-31,0,46.34675763226413,18.0,49.000985646522516
22160631655,742839,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2018-01-31,2022-02-28,0,99.37251831103647,71.0,49.92092240087065
22160631663,740802,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2018-03-31,2018-06-30,0,1.0,2.0,3.9897944516314503
22160631846,758470,RULINDO,Non Residential,AMAJYARUGURU_RULINDO_BUYOGA,2018-04-30,2022-03-31,0,178.25551770645055,175.0,48.01533912400665
